datetime,ODBAsum_mean,cow_sum_mean,dog_sum_mean,sheep_sum_mean
13/3/17 19:45,127967,81057,12418,34492
13/3/17 20:00,100685,60212,14634,25838
13/3/17 20:15,112342,63705,23880,24758
13/3/17 20:30,135053,74187,34336,26530
13/3/17 20:45,184379,97191,37199,49991
13/3/17 21:00,184575,86394,45262,52919
13/3/17 21:15,139058,77777,24644,36638
13/3/17 21:30,138793,61755,50929,26110
13/3/17 21:45,158077,51754,75916,30405
13/3/17 22:00,147131,59581,51917,35633
13/3/17 22:15,123559,68020,17334,38205
13/3/17 22:30,129740,67022,21546,41172
13/3/17 22:45,123055,55215,37346,30495
13/3/17 23:00,106691,41799,28212,36681
13/3/17 23:15,116584,41266,20055,55265
13/3/17 23:30,101418,43931,20418,37069
13/3/17 23:45,90486,45608,18710,26167
14/3/17 0:00,138713,74025,15213,49474
14/3/17 0:15,121891,48602,17095,56191
14/3/17 0:30,141299,44888,29305,67107
14/3/17 0:45,147827,74082,20843,52904
14/3/17 1:00,130931,78014,11476,41440
14/3/17 1:15,111712,57105,15375,39230
14/3/17 1:30,97631,50799,15544,31288
14/3/17 1:45,101633,54606,20613,26414
14/3/17 2:00,106586,62908,17023,26655
14/3/17 2:15,103502,60349,13501,29652
14/3/17 2:30,114315,67249,10459,36608
14/3/17 2:45,95532,51675,9917,33941
14/3/17 3:00,105392,54626,9794,40972
14/3/17 3:15,126336,54475,13314,58545
14/3/17 3:30,118432,47414,26382,44639
14/3/17 3:45,105620,40216,31679,33724
14/3/17 4:00,100104,45528,22441,32135
14/3/17 4:15,98972,49860,17911,31202
14/3/17 4:30,94743,50258,16351,28131
14/3/17 4:45,95536,44595,22414,28527
14/3/17 5:00,98531,45926,19522,33085
14/3/17 5:15,163061,89073,35724,38264
14/3/17 5:30,241559,145162,44868,51530
14/3/17 5:45,212924,143841,18933,50151
14/3/17 6:00,223180,122485,50553,50142
14/3/17 6:15,191613,108932,40949,41731
14/3/17 6:30,149718,92147,21951,35619
14/3/17 6:45,146045,82020,26971,37055
14/3/17 7:00,236053,160171,34001,41882
14/3/17 7:15,336916,158158,52624,126134
14/3/17 7:30,495599,150689,62501,282412
14/3/17 7:45,456181,197415,32463,226303
14/3/17 8:00,426224,170652,31121,224450
14/3/17 8:15,466367,143575,52977,269815
14/3/17 8:30,360759,115589,38739,206431
14/3/17 8:45,276034,91689,29930,154415
14/3/17 9:00,219546,53313,43677,122555
14/3/17 9:15,226300,43330,20789,162184
14/3/17 9:30,174237,37696,13166,123372
14/3/17 9:45,126696,35753,47600,43342
14/3/17 10:00,158303,47829,74828,35647
14/3/17 10:15,158190,65769,56729,35692
14/3/17 10:30,157997,58249,75792,23956
14/3/17 10:45,170621,68335,80045,22242
14/3/17 11:00,121781,60767,35325,25691
14/3/17 11:15,106125,52846,22979,30300
14/3/17 11:30,130816,59579,30515,40721
14/3/17 11:45,161788,71822,57130,32835
14/3/17 12:00,97368,41252,29663,26450
14/3/17 12:15,112794,57065,22063,33667
14/3/17 12:30,152888,82174,35889,34828
14/3/17 12:45,168736,78514,60253,29969
14/3/17 13:00,206859,82722,79506,44631
14/3/17 13:15,211989,63093,47480,101414
14/3/17 13:30,153047,57543,33352,62151
14/3/17 13:45,117155,56952,18008,42196
14/3/17 14:00,105885,57769,9954,38163
14/3/17 14:15,104146,49675,10288,44182
14/3/17 14:30,110111,56822,13407,39882
14/3/17 14:45,118702,58933,18815,40955
14/3/17 15:00,146944,71020,25412,50510
14/3/17 15:15,151842,77062,22487,52291
14/3/17 15:30,187731,80550,40361,66820
14/3/17 15:45,277151,149753,64869,62529
14/3/17 16:00,312403,209698,35911,66796
14/3/17 16:15,301465,163158,38243,100065
14/3/17 16:30,327270,131567,32187,163515
14/3/17 16:45,329082,186714,29948,112421
14/3/17 17:00,362627,210318,68565,83746
14/3/17 17:15,328137,144899,76914,106323
14/3/17 17:30,255050,127904,51839,75305
14/3/17 17:45,284237,185200,44412,54623
14/3/17 18:00,308774,224891,26552,57330
14/3/17 18:15,292612,223542,25906,43162
14/3/17 18:30,272122,185829,37856,48437
14/3/17 18:45,242008,168522,27844,45642
14/3/17 19:00,240392,169552,30640,40200
14/3/17 19:15,278095,195244,35501,47350
14/3/17 19:30,264970,190841,30765,43364
14/3/17 19:45,217125,174452,13274,29398
14/3/17 20:00,202933,154263,9930,38739
14/3/17 20:15,159696,102898,12356,44443
14/3/17 20:30,153035,67038,35614,50383
14/3/17 20:45,181122,67002,64842,49280
14/3/17 21:00,128330,52601,31225,44504
14/3/17 21:15,113413,52244,13420,47750
14/3/17 21:30,111203,58685,11704,40818
14/3/17 21:45,120747,72113,10898,37738
14/3/17 22:00,148867,87980,23420,37465
14/3/17 22:15,167533,82596,46466,38472
14/3/17 22:30,146062,69515,40324,36223
14/3/17 22:45,138454,62263,39898,36295
14/3/17 23:00,166236,74850,53825,37561
14/3/17 23:15,122565,65718,23459,33388
14/3/17 23:30,140518,71728,34600,34190
14/3/17 23:45,166013,85043,41865,39104
15/3/17 0:00,106525,63136,18703,24686
15/3/17 0:15,105240,65945,13512,25781
15/3/17 0:30,88041,51544,9429,27071
15/3/17 0:45,76850,40504,10043,26301
15/3/17 1:00,87068,44804,9920,32344
15/3/17 1:15,96438,51531,9939,34970
15/3/17 1:30,100539,49320,13009,38212
15/3/17 1:45,109106,45003,10992,53109
15/3/17 2:00,100075,47152,11200,41724
15/3/17 2:15,96789,52273,13238,31279
15/3/17 2:30,98074,57338,10170,30568
15/3/17 2:45,98384,59672,9524,29189
15/3/17 3:00,95134,61939,9732,23465
15/3/17 3:15,83271,49405,11868,22001
15/3/17 3:30,105349,59879,19072,26400
15/3/17 3:45,133141,61655,37579,33907
15/3/17 4:00,105868,50845,21692,33331
15/3/17 4:15,105236,57828,17615,29792
15/3/17 4:30,114629,61915,23218,29495
15/3/17 4:45,123239,57769,32223,33245
15/3/17 5:00,128053,61621,33301,33132
15/3/17 5:15,207762,90118,79420,38224
15/3/17 5:30,233474,143751,50245,39480
15/3/17 5:45,213582,153918,27629,32035
15/3/17 6:00,205070,137358,35761,31951
15/3/17 6:15,190543,127381,20286,42876
15/3/17 6:30,168234,96180,24037,48017
15/3/17 6:45,218379,73343,80767,64271
15/3/17 7:00,259757,91017,88135,80607
15/3/17 7:15,361496,161985,36419,163094
15/3/17 7:30,309221,151719,16667,140833
15/3/17 7:45,294635,184407,24258,85973
15/3/17 8:00,314835,204065,62319,48450
15/3/17 8:15,350872,217223,96428,37221
15/3/17 8:30,360369,203193,106678,50498
15/3/17 8:45,306154,169008,78666,58479
15/3/17 9:00,231362,136348,41102,53913
15/3/17 9:15,176595,93824,48406,34364
15/3/17 9:30,236596,83874,127720,25002
15/3/17 9:45,168528,60224,82484,25818
15/3/17 10:00,133277,48121,58508,26648
15/3/17 10:15,115162,47229,46218,21717
15/3/17 10:30,117873,72871,16898,28104
15/3/17 10:45,151385,93186,9347,48851
15/3/17 11:00,160401,96413,15048,48941
15/3/17 11:15,118407,73734,16054,28619
15/3/17 11:30,119559,67626,27888,24044
15/3/17 11:45,117488,52577,40394,24519
15/3/17 12:00,149172,78161,43581,27430
15/3/17 12:15,142541,62831,53660,26054
15/3/17 12:30,164147,52923,87261,23964
15/3/17 12:45,182064,45854,110630,25583
15/3/17 13:00,197966,45600,108627,43739
15/3/17 13:15,183699,51872,86878,44950
15/3/17 13:30,196080,51864,96311,47904
15/3/17 13:45,156905,56479,49788,50638
15/3/17 14:00,129426,60471,28921,40033
15/3/17 14:15,171310,70314,71936,29060
15/3/17 14:30,163223,59234,78562,25426
15/3/17 14:45,124918,42674,56070,26174
15/3/17 15:00,86956,48440,12916,25599
15/3/17 15:15,127230,67469,9610,50152
15/3/17 15:30,144589,74294,15583,54711
15/3/17 15:45,149604,62065,23009,64528
15/3/17 16:00,214941,116251,45525,53165
15/3/17 16:15,272356,178631,40436,53288
15/3/17 16:30,285401,176496,50548,58359
15/3/17 16:45,270722,167019,45227,58476
15/3/17 17:00,238892,164209,31708,42973
15/3/17 17:15,293356,193281,45301,54771
15/3/17 17:30,313010,201481,46722,64808
15/3/17 17:45,252111,178726,15499,57885
15/3/17 18:00,232726,167459,15105,50162
15/3/17 18:15,245507,157926,30721,56858
15/3/17 18:30,283967,203544,42032,38391
15/3/17 18:45,288237,218305,39280,30650
15/3/17 19:00,283875,214622,29515,39739
15/3/17 19:15,292801,183934,29008,79860
15/3/17 19:30,257214,163182,24882,69151
15/3/17 19:45,221512,147609,30563,43339
15/3/17 20:00,186305,126421,21209,38675
15/3/17 20:15,145515,100098,10481,34936
15/3/17 20:30,124634,85100,9649,29886
15/3/17 20:45,106839,68172,10491,28174
15/3/17 21:00,102402,57535,11514,33356
15/3/17 21:15,115658,55567,29722,30372
15/3/17 21:30,170034,67745,66844,35447
15/3/17 21:45,115118,56841,15643,42632
15/3/17 22:00,104700,51733,10079,42887
15/3/17 22:15,100114,50663,9956,39495
15/3/17 22:30,108247,52128,10928,45189
15/3/17 22:45,108183,63220,10509,34453
15/3/17 23:00,116179,73706,10602,31871
15/3/17 23:15,115459,56827,22062,36569
15/3/17 23:30,126298,67812,16095,42391
15/3/17 23:45,113445,73638,9661,30146
16/3/17 0:00,101922,54781,11618,35525
16/3/17 0:15,124400,44003,20004,60393
16/3/17 0:30,144501,47034,21471,75997
16/3/17 0:45,93764,43386,10775,39601
16/3/17 1:00,92355,40441,11906,40008
16/3/17 1:15,93880,38599,10872,44410
16/3/17 1:30,106325,36606,20983,48734
16/3/17 1:45,104611,39325,18790,46498
16/3/17 2:00,99805,46495,24037,29275
16/3/17 2:15,98381,49631,23446,25305
16/3/17 2:30,85039,47338,10146,27556
16/3/17 2:45,91912,47918,14947,29046
16/3/17 3:00,120639,56399,32754,31485
16/3/17 3:15,111357,52326,20583,38448
16/3/17 3:30,91248,35618,13775,41855
16/3/17 3:45,86403,41523,13110,31769
16/3/17 4:00,97344,54727,10933,31682
16/3/17 4:15,99960,53826,13675,32463
16/3/17 4:30,90171,42949,16634,30589
16/3/17 4:45,106595,40277,38445,27873
16/3/17 5:00,113932,44120,38699,31114
16/3/17 5:15,134297,64027,28203,42065
16/3/17 5:30,212855,140900,32681,39273
16/3/17 5:45,232627,147733,32225,52670
16/3/17 6:00,194772,119903,19484,55385
16/3/17 6:15,162110,99618,23084,39409
16/3/17 6:30,157454,91910,26764,38782
16/3/17 6:45,180164,92750,43269,44146
16/3/17 7:00,229376,113067,71582,44727
16/3/17 7:15,244962,162802,50925,31236
16/3/17 7:30,157170,107910,25516,23743
16/3/17 7:45,141653,84116,33965,23572
16/3/17 8:00,143851,72262,40197,31390
16/3/17 8:15,232590,147734,27094,57761
16/3/17 8:30,335947,244108,39941,51897
16/3/17 8:45,362629,232623,85251,44756
16/3/17 9:00,315132,200697,57278,57157
16/3/17 9:15,364859,205559,66957,92342
16/3/17 9:30,374769,183708,67691,123369
16/3/17 9:45,296050,127387,67615,101047
16/3/17 10:00,176635,73590,30432,72615
16/3/17 10:15,110158,50872,14451,44835
16/3/17 10:30,92813,55643,10484,26685
16/3/17 10:45,100766,59924,13293,27548
16/3/17 11:00,80720,42808,11816,26097
16/3/17 11:15,79617,43022,9592,27001
16/3/17 11:30,116007,59966,15574,40470
16/3/17 11:45,111796,50220,17204,44372
16/3/17 12:00,97946,52686,15428,29832
16/3/17 12:15,108243,60101,21156,26985
16/3/17 12:30,97560,54590,13771,29199
16/3/17 12:45,96256,49739,15621,30897
16/3/17 13:00,112499,62948,24504,25046
16/3/17 13:15,117409,75738,16943,24727
16/3/17 13:30,98369,51446,13629,33294
16/3/17 13:45,115705,55538,25925,34241
16/3/17 14:00,116009,56708,23003,36298
16/3/17 14:15,119965,52247,18232,49487
16/3/17 14:30,124085,51006,25186,47892
16/3/17 14:45,143369,54307,41005,48058
16/3/17 15:00,136040,53465,51480,31096
16/3/17 15:15,115178,49344,36869,28966
16/3/17 15:30,109397,55403,18879,35115
16/3/17 15:45,153309,51291,50764,51252
16/3/17 16:00,171955,56274,54038,61641
16/3/17 16:15,176876,65665,43076,68135
16/3/17 16:30,248655,119764,64554,64339
16/3/17 16:45,279089,187112,36020,55957
16/3/17 17:00,255025,163612,44887,46522
16/3/17 17:15,270870,152972,62886,55011
16/3/17 17:30,226854,143688,30631,52536
16/3/17 17:45,193316,118514,18938,55862
16/3/17 18:00,241449,174077,13462,53911
16/3/17 18:15,252067,187775,16442,47849
16/3/17 18:30,269549,147041,15498,107012
16/3/17 18:45,319596,123154,27592,168851
16/3/17 19:00,339447,182382,39137,117929
16/3/17 19:15,319686,206485,31362,81840
16/3/17 19:30,268056,156586,35375,76094
16/3/17 19:45,209080,112178,28645,68259
16/3/17 20:00,150588,86589,11076,52923
16/3/17 20:15,117914,64512,10068,43334
16/3/17 20:30,106998,54836,10723,41441
16/3/17 20:45,122460,53455,10930,58076
16/3/17 21:00,130025,52947,11981,65095
16/3/17 21:15,109271,50824,19704,38745
16/3/17 21:30,103103,53693,14268,35140
16/3/17 21:45,147451,72593,37675,37182
16/3/17 22:00,172370,67167,63805,41399
16/3/17 22:15,155414,64491,46164,44757
16/3/17 22:30,148550,67387,27815,53346
16/3/17 22:45,132678,59832,19190,53654
16/3/17 23:00,131066,43202,29751,58111
16/3/17 23:15,126345,49448,26258,50639
16/3/17 23:30,102547,47836,12660,42049
16/3/17 23:45,99173,51142,11716,36314
17/3/17 0:00,113649,63900,10451,39296
17/3/17 0:15,109449,63442,9424,36582
17/3/17 0:30,92662,54740,9451,28474
17/3/17 0:45,84269,46463,11853,25954
17/3/17 1:00,86642,48390,11851,26402
17/3/17 1:15,98657,52023,12043,34589
17/3/17 1:30,119398,62489,21632,35279
17/3/17 1:45,114743,55267,31089,28386
17/3/17 2:00,95966,44694,25773,25499
17/3/17 2:15,89200,44913,13692,30595
17/3/17 2:30,81003,42899,9812,28293
17/3/17 2:45,84315,39494,10183,34637
17/3/17 3:00,101307,42682,11564,47061
17/3/17 3:15,102424,43665,14740,44019
17/3/17 3:30,87459,40718,11368,35372
17/3/17 3:45,76425,38833,10376,27216
17/3/17 4:00,77281,41716,11524,24040
17/3/17 4:15,91671,49717,20209,21744
17/3/17 4:30,97673,53177,19732,24762
17/3/17 4:45,104755,51261,12542,40955
17/3/17 5:00,148469,66260,19898,62309
17/3/17 5:15,212521,108084,53966,50470
17/3/17 5:30,230358,151284,40525,38551
17/3/17 5:45,182147,133755,12301,36094
17/3/17 6:00,176438,120523,14334,41581
17/3/17 6:15,183534,115774,13786,53976
17/3/17 6:30,189173,87288,24744,77142
17/3/17 6:45,226983,74848,37360,114776
17/3/17 7:00,276361,131093,48041,97230
17/3/17 7:15,301307,154649,50525,96131
17/3/17 7:30,322163,172676,33618,115868
17/3/17 7:45,330804,203536,22459,104810
17/3/17 8:00,293772,190955,18352,84464
17/3/17 8:15,244774,170804,12025,61943
17/3/17 8:30,227995,152027,33427,42539
17/3/17 8:45,250467,133002,79076,38391
17/3/17 9:00,267590,111533,116055,40000
17/3/17 9:15,236813,124881,63020,48908
17/3/17 9:30,179573,103145,18389,58041
17/3/17 9:45,123850,69884,9904,44065
17/3/17 10:00,107786,59577,12168,36041
17/3/17 10:15,103820,57386,13365,33069
17/3/17 10:30,123267,66721,17279,39266
17/3/17 10:45,128396,64167,26539,37691
17/3/17 11:00,110854,56793,17504,36559
17/3/17 11:15,121580,71206,9665,40706
17/3/17 11:30,131715,79858,9536,42323
17/3/17 11:45,121864,76631,9445,35790
17/3/17 12:00,95907,46295,11500,38114
17/3/17 12:15,106294,48256,25064,32975
17/3/17 12:30,113393,52674,29716,31002
17/3/17 12:45,111166,74600,11177,25392
17/3/17 13:00,113999,75796,10567,27635
17/3/17 13:15,134328,75041,9939,49349
17/3/17 13:30,183314,67783,9860,105673
17/3/17 13:45,193338,45325,11129,136884
17/3/17 14:00,113579,43260,10883,59437
17/3/17 14:15,99833,46962,14909,37963
17/3/17 14:30,90956,43997,11740,35220
17/3/17 14:45,88649,39800,11515,37331
17/3/17 15:00,91249,47114,16171,27963
17/3/17 15:15,92417,52119,14460,25838
17/3/17 15:30,114891,62691,16968,35232
17/3/17 15:45,137851,65903,25288,46659
17/3/17 16:00,126468,65691,22634,38143
17/3/17 16:15,106586,67596,9703,29288
17/3/17 16:30,110604,70609,11849,28148
17/3/17 16:45,137562,73620,31976,31964
17/3/17 17:00,242901,165939,39799,37163
17/3/17 17:15,278638,214717,24960,38959
17/3/17 17:30,289739,225435,19270,45033
17/3/17 17:45,338682,264929,27970,45784
17/3/17 18:00,312496,238053,24674,49769
17/3/17 18:15,281607,220798,16624,44183
17/3/17 18:30,256603,195450,16499,44655
17/3/17 18:45,237713,166487,22305,48922
17/3/17 19:00,289001,234270,23069,31663
17/3/17 19:15,292663,240556,19421,32685
17/3/17 19:30,232415,175478,10428,46509
17/3/17 19:45,173781,121781,15934,36066
17/3/17 20:00,124148,75982,21057,27108
17/3/17 20:15,99557,49970,20320,29265
17/3/17 20:30,110301,51120,31248,27930
17/3/17 20:45,105924,57982,19916,28028
17/3/17 21:00,140563,73818,35498,31247
17/3/17 21:15,145000,69110,36621,39269
17/3/17 21:30,130695,59790,16955,53951
17/3/17 21:45,118916,55322,17657,45936
17/3/17 22:00,114292,54046,21178,39069
17/3/17 22:15,97919,54593,12156,31171
17/3/17 22:30,95926,49941,13723,32263
17/3/17 22:45,115313,57871,20981,36462
17/3/17 23:00,114967,51736,15428,47803
17/3/17 23:15,110066,50041,9846,50177
17/3/17 23:30,113827,56849,14178,42799
17/3/17 23:45,113086,60934,12862,39291
18/3/17 0:00,81056,44521,10272,26264
18/3/17 0:15,83302,37023,11596,34684
18/3/17 0:30,98393,37919,16950,43523
18/3/17 0:45,90866,42987,17581,30299
18/3/17 1:00,81484,42387,11699,27397
18/3/17 1:15,81873,41780,9868,30222
18/3/17 1:30,92452,44943,9454,38056
18/3/17 1:45,89161,39607,10078,39476
18/3/17 2:00,80995,38027,10171,32801
18/3/17 2:15,97749,46616,17517,33617
18/3/17 2:30,96504,50812,13602,32093
18/3/17 2:45,84263,43277,9731,31256
18/3/17 3:00,84873,40242,9500,35131
18/3/17 3:15,81162,40382,10398,30385
18/3/17 3:30,92848,44048,10283,38518
18/3/17 3:45,83449,44889,9730,28828
18/3/17 4:00,85053,41866,9585,33602
18/3/17 4:15,92134,44468,9737,37929
18/3/17 4:30,88038,41639,9727,36674
18/3/17 4:45,93344,44959,11465,36920
18/3/17 5:00,134105,49098,31237,53772
18/3/17 5:15,165640,69072,28004,68567
18/3/17 5:30,149203,70434,13105,65664
18/3/17 5:45,132381,74995,12814,44575
18/3/17 6:00,126890,71696,21283,33912
18/3/17 6:15,171344,78779,57986,34579
18/3/17 6:30,227094,132971,58113,36008
18/3/17 6:45,213731,144249,36621,32863
18/3/17 7:00,181441,121065,34268,26106
18/3/17 7:15,152688,102298,26876,23515
18/3/17 7:30,150266,85465,36717,28082
18/3/17 7:45,135855,65897,29026,40932
18/3/17 8:00,126567,52552,23381,50635
18/3/17 8:15,123151,58951,24563,39638
18/3/17 8:30,138909,67384,42436,29092
18/3/17 8:45,113495,72701,14048,26747
18/3/17 9:00,94040,63416,9595,21029
18/3/17 9:15,95407,58742,9576,27089
18/3/17 9:30,107795,46805,9904,51086
18/3/17 9:45,87668,35226,9711,42730
18/3/17 10:00,90545,39417,9841,41287
18/3/17 10:15,103773,45042,10369,48363
18/3/17 10:30,109383,53717,10014,45650
18/3/17 10:45,119723,52781,9452,57488
18/3/17 11:00,129931,50274,9738,69919
18/3/17 11:15,140016,64486,9986,65546
18/3/17 11:30,124373,58801,14720,50850
18/3/17 11:45,112570,52574,15790,44204
18/3/17 12:00,126139,78662,10285,37191
18/3/17 12:15,131348,80783,14335,36228
18/3/17 12:30,96780,55518,11548,29717
18/3/17 12:45,93745,56666,10071,27007
18/3/17 13:00,115839,58196,11666,45978
18/3/17 13:15,131535,48849,21538,61147
18/3/17 13:30,117723,52359,14543,50820
18/3/17 13:45,141612,68408,12976,60227
18/3/17 14:00,172200,71227,17558,83416
18/3/17 14:15,126500,65370,12007,49124
18/3/17 14:30,114802,59348,20321,35134
18/3/17 14:45,104955,55139,16778,33039
18/3/17 15:00,99906,49848,14090,35969
18/3/17 15:15,128294,66847,24791,36655
18/3/17 15:30,132848,78600,22939,31309
18/3/17 15:45,130675,70797,33889,25986
18/3/17 16:00,135640,76155,24701,34787
18/3/17 16:15,157121,81558,16393,59169
18/3/17 16:30,153726,77985,22963,52779
18/3/17 16:45,180574,81128,34546,64901
18/3/17 17:00,228188,108444,49498,70246
18/3/17 17:15,281601,167776,38800,75027
18/3/17 17:30,257063,163701,27456,65906
18/3/17 17:45,261398,154745,17542,89109
18/3/17 18:00,324354,164008,10233,150113
18/3/17 18:15,273484,152385,9561,111540
18/3/17 18:30,255886,134434,16218,105237
18/3/17 18:45,251320,142753,24986,83582
18/3/17 19:00,289058,188108,28298,72650
18/3/17 19:15,232641,158684,19432,54525
18/3/17 19:30,187946,137482,10416,40046
18/3/17 19:45,134767,91779,10325,32662
18/3/17 20:00,115361,49009,10729,55625
18/3/17 20:15,120855,39682,9874,71302
18/3/17 20:30,114927,48602,9517,56809
18/3/17 20:45,100171,51602,10725,37844
18/3/17 21:00,105152,55739,15923,33488
18/3/17 21:15,129591,69106,23326,37161
18/3/17 21:30,138428,90195,17982,30252
18/3/17 21:45,127888,81975,19396,26518
18/3/17 22:00,156629,69200,58820,28608
18/3/17 22:15,185332,77297,62956,45079
18/3/17 22:30,145334,67425,26583,51326
18/3/17 22:45,112439,49483,13317,49640
18/3/17 23:00,110414,51312,13000,46099
18/3/17 23:15,106025,59257,9677,37093
18/3/17 23:30,100355,60354,10025,29974
18/3/17 23:45,94571,52838,10526,31210
19/3/17 0:00,114918,73133,9388,32396
19/3/17 0:15,117796,68169,15580,34048
19/3/17 0:30,102363,45383,16584,40398
19/3/17 0:45,114780,43740,14593,56446
19/3/17 1:00,132372,39639,27637,65093
19/3/17 1:15,114601,40511,27503,46589
19/3/17 1:30,126529,43761,41616,41152
19/3/17 1:45,153157,48661,56275,48222
19/3/17 2:00,117705,54286,23131,40289
19/3/17 2:15,94857,47150,14374,33332
19/3/17 2:30,86917,36405,12294,38218
19/3/17 2:45,91178,38228,19285,33667
19/3/17 3:00,89537,43123,14081,32333
19/3/17 3:15,92750,50168,10445,32136
19/3/17 3:30,91398,49354,10789,31255
19/3/17 3:45,80258,40677,9760,29820
19/3/17 4:00,82251,38965,9737,33553
19/3/17 4:15,94031,43639,13225,37167
19/3/17 4:30,91690,45417,13211,33060
19/3/17 4:45,122761,49702,24766,48293
19/3/17 5:00,141681,60337,31579,49762
19/3/17 5:15,166922,84975,40966,40981
19/3/17 5:30,175062,110228,20920,43912
19/3/17 5:45,172334,102112,22446,47777
19/3/17 6:00,164742,98334,24059,42347
19/3/17 6:15,151907,88728,15136,48046
19/3/17 6:30,194431,100394,21947,72089
19/3/17 6:45,240554,134144,37957,68456
19/3/17 7:00,246671,166077,30595,50000
19/3/17 7:15,253575,184547,26076,42953
19/3/17 7:30,276274,216591,19912,39771
19/3/17 7:45,249249,178862,11236,59150
19/3/17 8:00,205555,113888,12230,79438
19/3/17 8:15,169601,88682,26820,54098
19/3/17 8:30,149003,86057,28733,34214
19/3/17 8:45,152875,89789,9989,53097
19/3/17 9:00,155070,83909,9548,61613
19/3/17 9:15,139382,75380,9530,54471
